File Name,down,right,up,left,t,l,L,E,Young's Modulus (MPa),Volume Fraction,Dense strain,SEA,Mass,EYM,Critical Strain,PS
80mm_2_052,150,180,120,90,1,20,25,427.384,2.84237969,0.230209501,0.677706698,501.1477924,0.037201855,0.006650646,0.084421045,0.185016486
80mm_2_053,150,180,90,180,1,20,25,427.384,24.2748556,0.222474484,0.688535723,548.900483,0.035951877,0.0567987,0.023439297,0.181771378
80mm_2_054,150,180,90,150,1,20,25,427.384,2.218120823,0.224238289,0.686066395,452.7785679,0.036236908,0.005189995,0.014061932,0.149171623
80mm_2_055,150,180,90,120,1,20,25,427.384,0.741225747,0.230209502,0.677706697,571.0667874,0.037201856,0.001734332,0.112565303,0.217461728
80mm_2_056,150,180,90,90,1,20,25,427.384,3.098356636,0.243185162,0.659540773,749.9153064,0.039298722,0.007249585,0.014062773,0.283482785
80mm_2_057,150,150,180,150,1,20,25,427.384,3.027842549,0.205291417,0.712592017,258.1445327,0.033175093,0.007084595,0.014063539,0.076122187
80mm_2_058,150,150,180,120,1,20,25,427.384,1.47455814,0.21126263,0.704232319,284.3459596,0.034140041,0.003450195,0.014064133,0.08757416
80mm_2_059,150,150,180,90,1,20,25,427.384,1.180080307,0.224238289,0.686066395,367.3721387,0.036236908,0.002761171,0.014064081,0.121638301
80mm_2_060,150,150,150,150,1,20,25,427.384,4.454566945,0.207055222,0.710122689,262.5592821,0.033460124,0.010422868,0.051571476,0.078021303
80mm_2_061,150,150,150,120,1,20,25,427.384,1.242195015,0.213026435,0.701762991,292.4153464,0.034425072,0.002906508,0.014063817,0.091109861
80mm_2_062,150,150,150,90,1,20,25,427.384,1.108825564,0.226002095,0.683597068,375.3331961,0.036521938,0.002594448,0.014062822,0.1257473
80mm_2_063,150,150,120,150,1,20,25,427.384,3.135080033,0.213026434,0.701762992,308.797872,0.034425072,0.007335511,0.042194462,0.096806084
80mm_2_064,150,150,120,120,1,20,25,427.384,1.413935429,0.218997647,0.693403294,371.3906424,0.03539002,0.003308349,0.014063066,0.120627357
80mm_2_065,150,150,120,90,1,20,25,427.384,1.114678161,0.231973307,0.67523737,463.924274,0.037486886,0.002608142,0.023447919,0.163667366
80mm_2_066,150,150,90,150,1,20,25,427.384,3.160564086,0.226002095,0.683597067,441.2234149,0.036521939,0.007395139,0.042196941,0.153452454
80mm_2_067,150,150,90,120,1,20,25,427.384,1.409909472,0.231973308,0.675237369,590.8459744,0.037486887,0.003298929,0.11266253,0.229720111
80mm_2_068,150,150,90,90,1,20,25,427.384,1.885568204,0.244948967,0.657071446,729.0024175,0.039583753,0.004411883,0.093815225,0.307240418
80mm_2_069,150,120,180,120,1,20,25,427.384,0.886267483,0.217233842,0.695872621,290.2947629,0.035104989,0.002073703,0.014060716,0.092133094
80mm_2_070,150,120,180,90,1,20,25,427.384,0.581907677,0.230209501,0.677706698,328.6583917,0.037201855,0.001361557,0,0.11132596
80mm_2_071,150,120,150,120,1,20,25,427.384,0.920695401,0.218997647,0.693403294,301.1655066,0.03539002,0.002154258,0.03280465,0.100032818
80mm_2_072,150,120,150,90,1,20,25,427.384,0.592819218,0.231973307,0.67523737,336.9227352,0.037486886,0.001387088,0,0.115228404
80mm_2_073,150,120,120,120,1,20,25,427.384,0.897010207,0.224968859,0.685043597,521.3482281,0.036354968,0.002098839,0.032813376,0.180891018
80mm_2_074,150,120,120,90,1,20,25,427.384,0.577263722,0.237944519,0.666877673,473.8753613,0.038451834,0.001350691,0,0.168547707
80mm_2_075,150,120,90,120,1,20,25,427.384,0.90915005,0.23794452,0.666877672,736.3681551,0.038451834,0.002127244,0.051550454,0.285736325
80mm_2_076,150,120,90,90,1,20,25,427.384,0.856722854,0.25092018,0.648711749,697.2288769,0.040548701,0.002004574,0.15,0.332281615
80mm_2_077,150,90,180,90,1,20,25,427.384,4.813866609,0.243185162,0.659540773,598.5862883,0.039298722,0.011263563,0.023437677,0.227764348
80mm_2_078,150,90,150,90,1,20,25,427.384,4.926377157,0.244948967,0.657071446,594.4983747,0.039583753,0.011526817,0.032817131,0.230874799
80mm_2_079,150,90,120,90,1,20,25,427.384,4.470198587,0.25092018,0.648711749,674.5812642,0.040548701,0.010459443,0.042193201,0.27197923
80mm_2_080,150,90,90,90,1,20,25,427.384,4.674707387,0.26389584,0.630545824,819.913908,0.042645568,0.010937956,0.15,0.367108543
80mm_2_081,120,180,180,180,1,20,25,427.384,21.79410047,0.207735019,0.709170974,502.1586784,0.033569979,0.050994189,0.042186785,0.150955446
80mm_2_082,120,180,180,150,1,20,25,427.384,3.843239935,0.209498824,0.706701646,321.1430903,0.03385501,0.008992475,0.014063172,0.095558767
80mm_2_083,120,180,180,120,1,20,25,427.384,8.818641456,0.215470037,0.698341948,430.1844413,0.034819958,0.020634,0.014063242,0.13567656
80mm_2_084,120,180,180,90,1,20,25,427.384,8.801299068,0.228445697,0.680176025,507.0723883,0.036916825,0.020593422,0.014062825,0.174569242
80mm_2_085,120,180,150,180,1,20,25,427.384,34.45162511,0.209498824,0.706701647,487.1891995,0.03385501,0.08061047,0.032816413,0.145242394
80mm_2_086,120,180,150,150,1,20,25,427.384,19.5751642,0.21126263,0.704232319,310.7636183,0.034140041,0.045802286,0.014062953,0.093483212
80mm_2_087,120,180,150,120,1,20,25,427.384,18.64663741,0.217233842,0.695872621,416.2300875,0.035104989,0.043629704,0.014062682,0.130348602
80mm_2_088,120,180,150,90,1,20,25,427.384,18.17395071,0.230209502,0.677706697,470.8160197,0.037201856,0.042523704,0.03281759,0.165006219
80mm_2_089,120,180,120,180,1,20,25,427.384,26.91841839,0.215470036,0.698341949,428.2309478,0.034819958,0.062984151,0.032818073,0.134313415
80mm_2_090,120,180,120,150,1,20,25,427.384,7.644531276,0.217233842,0.695872621,299.9834108,0.035104989,0.017886798,0.014063607,0.095532992
80mm_2_091,120,180,120,120,1,20,25,427.384,2.809689088,0.223205055,0.687512923,374.437985,0.036069937,0.006574156,0.014061962,0.124582256
80mm_2_092,120,180,120,90,1,20,25,427.384,1.206011403,0.236180714,0.669347,447.254609,0.038166803,0.002821845,0.060962832,0.168935317
80mm_2_093,120,180,90,180,1,20,25,427.384,24.34209251,0.228445697,0.680176025,503.795145,0.036916825,0.056956022,0.023438786,0.170724927
80mm_2_094,120,180,90,150,1,20,25,427.384,1.40623226,0.230209502,0.677706697,394.5768589,0.037201856,0.003290325,0.014062884,0.135053127
80mm_2_095,120,180,90,120,1,20,25,427.384,0.710499402,0.236180715,0.669346999,485.5366438,0.038166804,0.001662438,0.060960919,0.18195865
80mm_2_096,120,180,90,90,1,20,25,427.384,2.701590425,0.249156375,0.651181075,685.6678713,0.04026367,0.006321225,0.014062126,0.269040334
80mm_2_097,120,150,180,150,1,20,25,427.384,2.897248103,0.21126263,0.704232319,319.6018002,0.034140041,0.006779028,0.01406353,0.098299857
80mm_2_098,120,150,180,120,1,20,25,427.384,1.369416547,0.217233842,0.695872621,369.5628363,0.035104989,0.003204183,0.014064214,0.118578895
80mm_2_099,120,150,180,90,1,20,25,427.384,1.103677724,0.230209502,0.677706697,465.7814201,0.037201856,0.002582403,0.014062476,0.16061955
80mm_2_100,120,150,150,150,1,20,25,427.384,3.185387831,0.213026435,0.701762991,313.4208692,0.034425072,0.007453222,0.042185709,0.098312365
80mm_2_101,120,150,150,120,1,20,25,427.384,1.172703659,0.218997648,0.693403293,367.8243718,0.03539002,0.002743911,0.014063066,0.117722818
80mm_2_102,120,150,150,90,1,20,25,427.384,1.177449758,0.231973307,0.67523737,459.9815171,0.037486886,0.002755016,0.014063323,0.162675069
80mm_2_103,120,150,120,150,1,20,25,427.384,3.132475983,0.218997647,0.693403294,302.6527278,0.03539002,0.007329418,0.04218758,0.097682889
80mm_2_104,120,150,120,120,1,20,25,427.384,1.199685266,0.22496886,0.685043596,353.4438102,0.036354968,0.002807043,0.01406326,0.119392528
80mm_2_105,120,150,120,90,1,20,25,427.384,1.080198102,0.23794452,0.666877672,503.7854212,0.038451834,0.002527465,0.093757772,0.202532117
80mm_2_106,120,150,90,150,1,20,25,427.384,2.894121361,0.231973308,0.675237369,385.6245811,0.037486887,0.006771712,0.051559883,0.139708163
80mm_2_107,120,150,90,120,1,20,25,427.384,1.212576022,0.237944521,0.666877671,525.3580955,0.038451835,0.002837205,0.093785667,0.21125703
80mm_2_108,120,150,90,90,1,20,25,427.384,1.859624713,0.25092018,0.648711748,658.5646586,0.040548701,0.00435118,0.093740296,0.287856972
80mm_2_109,120,120,180,120,1,20,25,427.384,0.880219572,0.223205055,0.687512923,411.5590171,0.036069937,0.002059552,0.014062521,0.137621538
80mm_2_110,120,120,180,90,1,20,25,427.384,0.580405422,0.236180714,0.669347,490.779847,0.038166803,0.001358042,0,0.172577482
80mm_2_111,120,120,150,120,1,20,25,427.384,0.902795277,0.22496886,0.685043596,408.4250601,0.036354968,0.002112375,0.032804668,0.139740194
80mm_2_112,120,120,150,90,1,20,25,427.384,0.591069935,0.23794452,0.666877672,468.0273647,0.038451834,0.001382995,0,0.16633396
80mm_2_113,120,120,120,120,1,20,25,427.384,0.887333379,0.230940072,0.676683899,491.5722099,0.037319916,0.002076197,0.032813254,0.175052622
80mm_2_114,120,120,120,90,1,20,25,427.384,0.576671368,0.243915732,0.658517975,392.4364025,0.039416782,0.001349305,0,0.144799973
80mm_2_115,120,120,90,120,1,20,25,427.384,0.903274374,0.243915733,0.658517974,614.9977609,0.039416782,0.002113496,0.060933757,0.250877639
80mm_2_116,120,120,90,90,1,20,25,427.384,0.863546895,0.256891392,0.640352051,563.8482902,0.041513649,0.002020541,0.15,0.280735431
80mm_2_117,120,90,180,90,1,20,25,427.384,4.509417052,0.249156375,0.651181075,677.5345481,0.04026367,0.010551207,0.032817802,0.269949808
80mm_2_118,120,90,150,90,1,20,25,427.384,4.122131074,0.25092018,0.648711748,641.7415899,0.040548701,0.009645029,0.042205152,0.258421702
80mm_2_119,120,90,120,90,1,20,25,427.384,1.79872634,0.256891392,0.640352051,512.6753702,0.041513649,0.004208689,0.084396303,0.224638786
80mm_2_120,120,90,90,90,1,20,25,427.384,1.720075289,0.269867053,0.622186126,577.1918436,0.043610516,0.00402466,0.140618801,0.28625564
80mm_2_121,90,180,180,180,1,20,25,427.384,21.55915253,0.220710678,0.691005051,619.6821917,0.035666846,0.050444454,0.042190361,0.205052533
80mm_2_122,90,180,180,150,1,20,25,427.384,3.343076287,0.222474484,0.688535723,491.3938811,0.035951877,0.007822184,0.014063621,0.160521251
80mm_2_123,90,180,180,120,1,20,25,427.384,8.861554229,0.228445697,0.680176025,541.906329,0.036916825,0.020734408,0.01406309,0.186554264
80mm_2_124,90,180,180,90,1,20,25,427.384,2.629961722,0.241421356,0.662010101,746.0992992,0.039013691,0.006153627,0.014062333,0.278843706
80mm_2_125,90,180,150,180,1,20,25,427.384,34.25445877,0.222474483,0.688535723,597.0128933,0.035951877,0.080149137,0.023439363,0.196352346
80mm_2_126,90,180,150,150,1,20,25,427.384,19.73186625,0.224238289,0.686066395,464.5376327,0.036236908,0.04616894,0.014063306,0.155495756
80mm_2_127,90,180,150,120,1,20,25,427.384,18.35067699,0.230209502,0.677706697,527.7915536,0.037201856,0.042937211,0.023435923,0.183095516
80mm_2_128,90,180,150,90,1,20,25,427.384,3.362002987,0.243185162,0.659540774,751.9125927,0.039298722,0.007866469,0.014063831,0.279397277
80mm_2_129,90,180,120,180,1,20,25,427.384,26.5741422,0.228445696,0.680176026,501.2869653,0.036916824,0.062178608,0.023440473,0.169166736
80mm_2_130,90,180,120,150,1,20,25,427.384,7.580799347,0.230209501,0.677706698,387.9317883,0.037201855,0.017737677,0.014062338,0.134938089
80mm_2_131,90,180,120,120,1,20,25,427.384,1.11062656,0.236180714,0.669347,474.7722632,0.038166803,0.002598662,0.070293391,0.18024067
80mm_2_132,90,180,120,90,1,20,25,427.384,3.852997112,0.249156374,0.651181077,707.6651601,0.04026367,0.009015305,0.014063087,0.277434637
80mm_2_133,90,180,90,180,1,20,25,427.384,28.36460251,0.241421356,0.662010101,1231.444162,0.039013691,0.066367956,0.023440506,0.459316628
80mm_2_134,90,180,90,150,1,20,25,427.384,4.158134757,0.243185162,0.659540773,841.0566471,0.039298722,0.009729271,0.032795677,0.321631164
80mm_2_135,90,180,90,120,1,20,25,427.384,3.293887807,0.249156375,0.651181075,717.8930795,0.04026367,0.007707092,0.023431003,0.28331904
80mm_2_136,90,180,90,90,1,20,25,427.384,3.883709354,0.262132034,0.633015152,885.5329809,0.042360537,0.009087166,0.15,0.411387041
80mm_2_137,90,150,180,150,1,20,25,427.384,2.969052889,0.224238289,0.686066395,492.7216697,0.036236908,0.006947038,0.051540405,0.168741196
80mm_2_138,90,150,180,120,1,20,25,427.384,1.335967339,0.230209502,0.677706697,598.7455403,0.037201856,0.003125918,0.112635493,0.229939571
80mm_2_139,90,150,180,90,1,20,25,427.384,1.840254815,0.243185162,0.659540774,773.5782553,0.039298722,0.004305858,0.093730009,0.317454297
80mm_2_140,90,150,150,150,1,20,25,427.384,3.371134046,0.226002095,0.683597068,464.1854936,0.036521938,0.007887834,0.032821566,0.160013329
80mm_2_141,90,150,150,120,1,20,25,427.384,1.153069638,0.231973307,0.67523737,580.2229284,0.037486886,0.002697971,0.103312683,0.226614014
80mm_2_142,90,150,150,90,1,20,25,427.384,1.890523294,0.244948967,0.657071446,735.384923,0.039583753,0.004423477,0.08440066,0.306105211
80mm_2_143,90,150,120,150,1,20,25,427.384,3.102718517,0.231973307,0.67523737,393.9294586,0.037486886,0.007259791,0.014065361,0.137014115
80mm_2_144,90,150,120,120,1,20,25,427.384,1.204498892,0.23794452,0.666877672,544.1870292,0.038451834,0.002818306,0.103293312,0.217034518
80mm_2_145,90,150,120,90,1,20,25,427.384,1.895786956,0.250920179,0.648711749,693.1622975,0.040548701,0.004435793,0.084406447,0.29554484
80mm_2_146,90,150,90,150,1,20,25,427.384,3.229336583,0.244948967,0.657071446,797.2816634,0.039583753,0.007556054,0.15,0.340413698
80mm_2_147,90,150,90,120,1,20,25,427.384,2.230690614,0.25092018,0.648711748,659.5290847,0.040548701,0.005219406,0.15,0.297836845
80mm_2_148,90,150,90,90,1,20,25,427.384,2.71101638,0.26389584,0.630545824,836.4100305,0.042645568,0.00634328,0.15,0.41160593
80mm_2_149,90,120,180,120,1,20,25,427.384,0.903318395,0.236180714,0.669347,736.8104224,0.038166803,0.002113599,0.15,0.316295372
80mm_2_150,90,120,180,90,1,20,25,427.384,0.872638207,0.249156374,0.651181077,729.2532639,0.04026367,0.002041813,0.15,0.34036357
80mm_2_151,90,120,150,120,1,20,25,427.384,0.919882944,0.23794452,0.666877672,732.7511472,0.038451834,0.002152357,0.060911864,0.28772789
80mm_2_152,90,120,150,90,1,20,25,427.384,0.886700423,0.250920179,0.648711749,704.5768929,0.040548701,0.002074716,0.15,0.334806739
80mm_2_153,90,120,120,120,1,20,25,427.384,0.900615191,0.243915732,0.658517975,622.2590693,0.039416782,0.002107274,0.051554114,0.250598646
80mm_2_154,90,120,120,90,1,20,25,427.384,0.880202477,0.256891391,0.640352052,590.4721507,0.041513649,0.002059512,0.15,0.293246141
80mm_2_155,90,120,90,120,1,20,25,427.384,1.254516068,0.256891392,0.640352051,527.524712,0.041513649,0.002935337,0.15,0.25110616
80mm_2_156,90,120,90,90,1,20,25,427.384,1.677696319,0.269867052,0.622186127,705.806758,0.043610516,0.003925501,0.15,0.36933644
80mm_2_157,90,90,180,90,1,20,25,427.384,7.63263547,0.262132034,0.633015152,919.117859,0.042360537,0.017858964,0.1313954,0.414750507
80mm_2_158,90,90,150,90,1,20,25,427.384,5.262820252,0.26389584,0.630545824,787.9315071,0.042645568,0.012314032,0.093811548,0.353682608
80mm_2_159,90,90,120,90,1,20,25,427.384,2.221044557,0.269867052,0.622186127,604.1201417,0.043610516,0.005196836,0.121899915,0.294784366
80mm_2_160,90,90,90,90,1,20,25,427.384,0.291174155,0.141421356,0.802010101,430.1342967,0.022853691,0.000681294,0,0.075624578
80mm_3_001,180,180,180,180,1.2,20,25,427.384,27.69334892,0.24,0.664,768.3598579,0.038784,0.064797346,0.084456128,0.280812453
80mm_3_002,180,180,180,150,1.2,20,25,427.384,2.57398553,0.242116567,0.661036806,365.3338289,0.039126037,0.006022653,0.023437968,0.1364828
80mm_3_003,180,180,180,120,1.2,20,25,427.384,4.751911742,0.249282022,0.651005169,378.2512522,0.040283975,0.0111186,0.023436888,0.146617909
80mm_3_004,180,180,180,90,1.2,20,25,427.384,13.73091109,0.264852814,0.629206061,429.9969005,0.042800215,0.032127808,0.014063105,0.182984305
80mm_3_005,180,180,150,180,1.2,20,25,427.384,43.48561254,0.242116566,0.661036807,586.1610281,0.039126037,0.10174834,0.060968137,0.215661285
80mm_3_006,180,180,150,150,1.2,20,25,427.384,3.222651442,0.244233133,0.658073613,325.9771993,0.039468074,0.007540412,0.014062901,0.121519354
80mm_3_007,180,180,150,120,1.2,20,25,427.384,8.046769711,0.251398589,0.648041976,355.3000135,0.040626012,0.018827962,0.014062268,0.140278793
80mm_3_008,180,180,150,90,1.2,20,25,427.384,2.729425518,0.26696938,0.626242868,440.4525084,0.043142252,0.006386354,0.023437072,0.193948447
80mm_3_009,180,180,120,180,1.2,20,25,427.384,33.81675985,0.249282021,0.65100517,572.4832392,0.040283975,0.079125002,0.04218744,0.220445011
80mm_3_010,180,180,120,150,1.2,20,25,427.384,15.74734642,0.251398588,0.648041977,361.110733,0.040626012,0.036845896,0.023439354,0.143249037
80mm_3_011,180,180,120,120,1.2,20,25,427.384,17.2176914,0.258564043,0.638010339,447.0593236,0.041783949,0.040286233,0.014062938,0.182225289
80mm_3_012,180,180,120,90,1.2,20,25,427.384,4.209799499,0.274134835,0.616211231,551.8305865,0.044300189,0.009850157,0.13129015,0.279178158
80mm_3_013,180,180,90,180,1.2,20,25,427.384,23.56664441,0.264852814,0.629206061,659.4316824,0.042800215,0.055141616,0.04218151,0.282863258
80mm_3_014,180,180,90,150,1.2,20,25,427.384,17.02608191,0.266969381,0.626242867,525.5638117,0.043142252,0.039837902,0.01406213,0.229369632
80mm_3_015,180,180,90,120,1.2,20,25,427.384,15.6011157,0.274134836,0.61621123,644.1145565,0.044300189,0.036503743,0.131316233,0.325191358
80mm_3_016,180,180,90,90,1.2,20,25,427.384,6.704315111,0.289705627,0.594412122,795.3913402,0.046816429,0.015686865,0.014062992,0.397994877
80mm_3_017,180,150,180,150,1.2,20,25,427.384,4.870680046,0.244233133,0.658073613,353.0889255,0.039468074,0.011396496,0.084332997,0.133801356
80mm_3_018,180,150,180,120,1.2,20,25,427.384,3.064659972,0.251398589,0.648041976,353.7504265,0.040626012,0.007170741,0.023433423,0.140631285
80mm_3_019,180,150,180,90,1.2,20,25,427.384,2.371123013,0.26696938,0.626242868,416.3705387,0.043142252,0.005547992,0.023433419,0.184818184
80mm_3_020,180,150,150,150,1.2,20,25,427.384,5.727923027,0.2463497,0.65511042,317.3514617,0.039810111,0.013402287,0.08446784,0.121301066
80mm_3_021,180,150,150,120,1.2,20,25,427.384,2.582552869,0.253515155,0.645078783,350.8196061,0.040968049,0.006042699,0.02344878,0.141149937
80mm_3_022,180,150,150,90,1.2,20,25,427.384,2.026439526,0.269085947,0.623279675,425.7203566,0.043484289,0.004741496,0.023448591,0.189221604
80mm_3_023,180,150,120,150,1.2,20,25,427.384,5.22304747,0.253515154,0.645078784,365.5190634,0.040968049,0.012220971,0.032815668,0.1467483
80mm_3_024,180,150,120,120,1.2,20,25,427.384,2.577663596,0.26068061,0.635047146,429.5867775,0.042125987,0.006031259,0.023444936,0.181074538
80mm_3_025,180,150,120,90,1.2,20,25,427.384,2.014953581,0.276251401,0.613248038,519.5225521,0.044642226,0.004714621,0.023443598,0.244365923
80mm_3_026,180,150,90,150,1.2,20,25,427.384,5.327586451,0.269085947,0.623279674,520.1218759,0.043484289,0.012465573,0.060929644,0.241174995
80mm_3_027,180,150,90,120,1.2,20,25,427.384,2.529355101,0.276251402,0.613248037,674.1471402,0.044642227,0.005918226,0.15,0.358157158
80mm_3_028,180,150,90,90,1.2,20,25,427.384,3.218790028,0.291822194,0.591448929,786.1458587,0.047158467,0.007531377,0.15,0.465467514
80mm_3_029,180,120,180,120,1.2,20,25,427.384,1.521508409,0.258564043,0.638010339,340.0926375,0.041783949,0.00356005,0.051529658,0.146151783
80mm_3_030,180,120,180,90,1.2,20,25,427.384,1.002522769,0.274134835,0.616211231,358.8081406,0.044300189,0.002345719,0.060934782,0.173272887
80mm_3_031,180,120,150,120,1.2,20,25,427.384,1.563655737,0.26068061,0.635047146,349.2435911,0.042125987,0.003658667,0.051536041,0.152120459
80mm_3_032,180,120,150,90,1.2,20,25,427.384,1.023331669,0.276251401,0.613248038,374.5091945,0.044642226,0.002394408,0.051586956,0.183528694
80mm_3_033,180,120,120,120,1.2,20,25,427.384,1.53497186,0.267846065,0.62501551,603.8137777,0.043283924,0.003591552,0.051536369,0.281333071
