     Index              y_true              y_pred        descriptor_1        descriptor_2        descriptor_3
       263    0.6531416110E+00    0.6310863829E+00    0.1141232835E-02    0.1301561761E+01    0.3317616238E-02
       264    0.5400978910E+00    0.6305867780E+00    0.1150826854E-02    0.1264911064E+01    0.3947747190E-13
       265    0.4788361750E+00    0.4596118722E+00    0.9450127939E-03    0.1118033989E+01    0.2594521707E-26
       266    0.4196875990E+00    0.4923167175E+00    0.9450127939E-03    0.9797958971E+00    0.1000000000E+01
       267    0.8354926700E+00    0.7337711576E+00    0.1260017059E-02    0.1408429434E+01    0.2075617366E-25
       268    0.6813009620E+00    0.5351554924E+00    0.8548587838E-03    0.1844573693E+01    0.1850250590E-20
       269    0.7167790700E+00    0.7146413210E+00    0.1126333703E-02    0.1796292478E+01    0.1942284474E-38
       270    0.6019146650E+00    0.6784747366E+00    0.1126333703E-02    0.8709296863E+00    0.2370370370E+01
       271    0.6450511870E+00    0.4433126666E+00    0.7379573397E-03    0.1788854382E+01    0.2955322382E-25
       272    0.3654824900E+00    0.4023715318E+00    0.5928703212E-03    0.2103715978E+01    0.1140309761E-07
       273    0.4322631160E+00    0.5946585521E+00    0.8772721663E-03    0.1469693846E+01    0.1953125000E+01
       274    0.3122118030E+00    0.3454647232E+00    0.6666666667E-03    0.1224744871E+01    0.1000000000E+01
       275    0.2714638610E+00    0.2601143846E+00    0.6273573526E-03    0.1229837388E+01    0.2772629028E-13
       276    0.2020991550E+00    0.2511887003E+00    0.5823869765E-03    0.1347219359E+01    0.9357622969E-13
       277    0.7953913400E+00    0.6971245282E+00    0.1317367891E-02    0.1006230590E+01    0.1024251578E-39
       278    0.4403355580E+00    0.5407450980E+00    0.7181448967E-03    0.2373464416E+01    0.2772629028E-13
       279    0.3528103760E+00    0.5900181560E+00    0.7536128054E-03    0.2502915558E+01    0.3027732788E-07
       280    0.3559390160E+00    0.3478478923E+00    0.7841966907E-03    0.1118033989E+01    0.4791102960E-13
       281    0.4058218470E+00    0.5415242780E+00    0.6586839453E-03    0.2556038602E+01    0.1250000000E+00
       282    0.5152871100E+00    0.5252962408E+00    0.1100726288E-02    0.8944271910E+00    0.3158197752E-12
       283    0.7166199320E+00    0.6153089142E+00    0.8320969319E-03    0.2349120548E+01    0.2021246561E-13
       284    0.2997801990E+00    0.3745347160E+00    0.7438143890E-03    0.1338877363E+01    0.2160000000E+00
       285    0.8632833180E+00    0.7971182805E+00    0.1260017059E-02    0.1006230590E+01    0.2370370370E+01
       286    0.9568116650E+00    0.8485238152E+00    0.1111111111E-02    0.1119766740E+01    0.4629629630E+01
       287    0.2636382360E+00    0.3171147763E+00    0.5227977938E-03    0.1819620952E+01    0.2962962963E+00
       288    0.4735550840E+00    0.4808785722E+00    0.9450127939E-03    0.1229837388E+01    0.9357622969E-13
       289    0.4251674060E+00    0.3452819619E+00    0.7018177331E-03    0.1405528443E+01    0.5415291070E-13
       290    0.6250298930E+00    0.5446166636E+00    0.9450127939E-03    0.1564921593E+01    0.4791102960E-13
       291    0.3796300030E+00    0.4694498590E+00    0.8320969319E-03    0.1582309611E+01    0.1169702871E-13
       292    0.4306053740E+00    0.3374136616E+00    0.6904961124E-03    0.1405528443E+01    0.1169702871E-13
       293    0.5931330260E+00    0.3765839439E+00    0.8255447157E-03    0.1118033989E+01    0.1616997249E-12
       294    0.3154570380E+00    0.3087002727E+00    0.6666666667E-03    0.1341640786E+01    0.9357622969E-13
       295    0.6817144010E+00    0.5842007052E+00    0.1045595588E-02    0.1405528443E+01    0.7005208610E-25
       296    0.4908046160E+00    0.5101526415E+00    0.8320969319E-03    0.1796292478E+01    0.2021246561E-13
       297    0.6289906290E+00    0.6195874553E+00    0.9797956113E-03    0.1831974081E+01    0.6289852222E-32
       298    0.5734502100E+00    0.5718692917E+00    0.1015912915E-02    0.1449149845E+01    0.4382518180E-16
       299    0.4725931210E+00    0.4839181577E+00    0.9880259179E-03    0.1088662108E+01    0.3947747190E-13
       300    0.5341896010E+00    0.5252181593E+00    0.1045595588E-02    0.1095445115E+01    0.2218103222E-12
       301    0.3632977620E+00    0.4267112889E+00    0.8772721663E-03    0.1192569588E+01    0.1710256008E-25
       302    0.3471723090E+00    0.2793148961E+00    0.5227977938E-03    0.1533303756E+01    0.5787037037E+00
       303    0.6190643470E+00    0.6696959360E+00    0.1045595588E-02    0.1119766740E+01    0.2370370370E+01
       304    0.5562981150E+00    0.5361430280E+00    0.7589000233E-03    0.2200365325E+01    0.1017748525E-17
       305    0.3084425150E+00    0.2907458904E+00    0.6904961124E-03    0.1093188789E+01    0.2160000000E+00
       306    0.6979330020E+00    0.6145196967E+00    0.1045595588E-02    0.1564921593E+01    0.1942284474E-38
       307    0.3952439830E+00    0.4762495433E+00    0.7181448967E-03    0.2034398071E+01    0.2772629028E-13
       308    0.7939471940E+00    0.7190928955E+00    0.1239690648E-02    0.1405528443E+01    0.8756510763E-26
       309    0.2163402610E+00    0.2746767125E+00    0.6273573526E-03    0.1306394529E+01    0.2772629028E-13
       310    0.7070018920E+00    0.5847525176E+00    0.1045595588E-02    0.1408429434E+01    0.4483333511E-26
       311    0.4165255560E+00    0.3199925528E+00    0.6198453242E-03    0.1533303756E+01    0.1250000000E+00
       312    0.7298876900E+00    0.7936189394E+00    0.1386828220E-02    0.1259737582E+01    0.9357622969E-13
       313    0.3964819730E+00    0.3820974349E+00    0.6990835074E-03    0.1600584688E+01    0.2733996242E-01
       314    0.7833173680E+00    0.7302487333E+00    0.1150826854E-02    0.1788854382E+01    0.8194012624E-39
       315    0.5754013600E+00    0.7623680236E+00    0.1386828220E-02    0.1095445115E+01    0.3947747190E-13
       316    0.7287969990E+00    0.7196617883E+00    0.1386828220E-02    0.8709296863E+00    0.3947747190E-13
       317    0.2843459600E+00    0.3161090401E+00    0.6758002217E-03    0.1347219359E+01    0.4791102960E-13
       318    0.7563838970E+00    0.8956798078E+00    0.1386828220E-02    0.1796292478E+01    0.8194012624E-39
       319    0.5117667070E+00    0.5259619044E+00    0.8976811208E-03    0.1639783183E+01    0.9357622969E-13
       320    0.4010391940E+00    0.4529008931E+00    0.8423842136E-03    0.1457671021E+01    0.1648572984E-03
       321    0.3930000410E+00    0.4967126277E+00    0.7904207343E-03    0.1877905911E+01    0.2021246561E-13
       322    0.4689480520E+00    0.5652038549E+00    0.7884301996E-03    0.2245251047E+01    0.1936988574E-12
       323    0.4657814200E+00    0.4926115642E+00    0.9297679862E-03    0.1347219359E+01    0.3694152978E-26
       324    0.4910595210E+00    0.4493106740E+00    0.6300085293E-03    0.2122891110E+01    0.2962962963E+00
       325    0.4452185560E+00    0.3203929255E+00    0.5620030632E-03    0.1779631970E+01    0.1896970814E-01
       326    0.4387719140E+00    0.3654114726E+00    0.6666666667E-03    0.1639783183E+01    0.5415291070E-13
       327    0.4663123500E+00    0.5110119158E+00    0.8333333333E-03    0.1796292478E+01    0.5067425210E-26
       328    0.5616829530E+00    0.5581772864E+00    0.1126333703E-02    0.9737289911E+00    0.2218103222E-12
       329    0.3816444810E+00    0.5043798861E+00    0.9706449608E-03    0.1259737582E+01    0.4332232856E-12
       330    0.3935156130E+00    0.5325134854E+00    0.1111111111E-02    0.8944271910E+00    0.1827660736E-12
       331    0.5580605700E+00    0.6274679402E+00    0.1045595588E-02    0.1632993162E+01    0.4053940168E-25
       332    0.6340087750E+00    0.6616282914E+00    0.1196908161E-02    0.1259737582E+01    0.2218103222E-12
       333    0.5208082390E+00    0.6101753908E+00    0.1169696222E-02    0.1088662108E+01    0.4053940168E-25
       334    0.5955606660E+00    0.6110782851E+00    0.9880259179E-03    0.1626314225E+01    0.4218750000E+00
       335    0.4521429380E+00    0.4829014322E+00    0.8631201405E-03    0.1539679267E+01    0.1094563845E-26
       336    0.5171083030E+00    0.5201233140E+00    0.1040121165E-02    0.1088662108E+01    0.3947747190E-13
       337    0.3986588930E+00    0.4006754560E+00    0.6758002217E-03    0.1632993162E+01    0.5120000000E+00
       338    0.3306069020E+00    0.3764099009E+00    0.8333333333E-03    0.1088662108E+01    0.1827660736E-12
       339    0.3134208690E+00    0.3681459184E+00    0.7841966907E-03    0.1224744871E+01    0.1827660736E-12
       340    0.4786528320E+00    0.6459358852E+00    0.1111111111E-02    0.1490711985E+01    0.4332232856E-12
       341    0.3217749900E+00    0.3914424211E+00    0.7841966907E-03    0.1347219359E+01    0.8756510763E-26
       342    0.7372021750E+00    0.5468796501E+00    0.9667801474E-03    0.1496910398E+01    0.1218139826E-02
       343    0.6431306210E+00    0.6243980692E+00    0.1150826854E-02    0.1232375754E+01    0.8756510763E-26
       344    0.5205352860E+00    0.3781937140E+00    0.6850589095E-03    0.1639783183E+01    0.3158197752E-12
       345    0.9645868140E+00    0.6606624335E+00    0.1150826854E-02    0.1423024947E+01    0.8194012624E-39
       346    0.4628207830E+00    0.5576290349E+00    0.9706449608E-03    0.1539679267E+01    0.3793524363E-38
       347    0.7785656090E+00    0.7179858397E+00    0.1239690648E-02    0.1399708424E+01    0.8756510763E-26
       348    0.2962699670E+00    0.3178382845E+00    0.6273573526E-03    0.1533303756E+01    0.9357622969E-13
       349    0.7385611000E+00    0.8646178044E+00    0.1386828220E-02    0.1632993162E+01    0.8756510763E-26
       350    0.6151107690E+00    0.7438616612E+00    0.1317367891E-02    0.1251937274E+01    0.9357622969E-13
       351    0.6562661360E+00    0.6214553106E+00    0.1126333703E-02    0.1306394529E+01    0.9357622969E-13
       352    0.4661344520E+00    0.5265164289E+00    0.1045595588E-02    0.1102270384E+01    0.2218103222E-12
       353    0.4811248350E+00    0.4024043033E+00    0.8320969319E-03    0.1229837388E+01    0.1169702871E-13
       354    0.5714871100E+00    0.6565152826E+00    0.1126333703E-02    0.1490711985E+01    0.2218103222E-12
       355    0.3196018000E+00    0.3914424211E+00    0.7841966907E-03    0.1347219359E+01    0.1710256008E-25
       356    0.8107164370E+00    0.7396579281E+00    0.1317367891E-02    0.1229837388E+01    0.8756510763E-26
       357    0.8615303330E+00    0.8547543250E+00    0.1386828220E-02    0.1581138830E+01    0.1891406325E-26
       358    0.4703384430E+00    0.5110119158E+00    0.8333333333E-03    0.1796292478E+01    0.1710256008E-25
       359    0.7016255940E+00    0.6998341269E+00    0.1196908161E-02    0.1460593487E+01    0.2218103222E-12
       360    0.7057403000E+00    0.6670742405E+00    0.1100726288E-02    0.1639783183E+01    0.7005208610E-25
       361    0.6258723500E+00    0.5883627555E+00    0.1018209077E-02    0.1527469986E+01    0.1839220049E-09
       362    0.4704556240E+00    0.3346641895E+00    0.6934141099E-03    0.1341640786E+01    0.1250000000E+00
       363    0.7357080220E+00    0.6144439907E+00    0.9297679862E-03    0.1987717386E+01    0.3694152978E-26
       364    0.3534438100E+00    0.4459327733E+00    0.8447502772E-03    0.1102270384E+01    0.1000000000E+01
       365    0.6211290540E+00    0.6967697666E+00    0.1123624316E-02    0.1712237213E+01    0.4777531867E-25
       366    0.6584376300E+00    0.5427454278E+00    0.8320969319E-03    0.1967639433E+01    0.1169702871E-13
       367    0.4326589300E+00    0.4722968162E+00    0.8753894480E-03    0.1439100843E+01    0.7762986688E-18
       368    0.5749430460E+00    0.5355911053E+00    0.1045595588E-02    0.1149977817E+01    0.2427855592E-39
       369    0.6335415140E+00    0.6146453765E+00    0.1150826854E-02    0.8709296863E+00    0.1000000000E+01
       370    0.4150785740E+00    0.5032199263E+00    0.1045595588E-02    0.9797958971E+00    0.2218103222E-12
       371    0.6034382750E+00    0.7575241451E+00    0.1260017059E-02    0.1533303756E+01    0.1942284474E-38
       372    0.4140458130E+00    0.4266108920E+00    0.7438143890E-03    0.1679650109E+01    0.1169702871E-13
       373    0.5319406270E+00    0.5557323430E+00    0.8976811208E-03    0.1796292478E+01    0.2594521707E-26
       374    0.3694997050E+00    0.4184151609E+00    0.7966136780E-03    0.1443653132E+01    0.2925474952E-06
       375    0.5554847900E+00    0.6022750495E+00    0.9514364614E-03    0.1844573693E+01    0.6347499271E-26
       376    0.5779565660E+00    0.4745131222E+00    0.8976811208E-03    0.1369306394E+01    0.4791102960E-13
       377    0.5207537230E+00    0.5346658960E+00    0.9131614237E-03    0.1628982204E+01    0.5928233792E-12
       378    0.6133686750E+00    0.6221484527E+00    0.9297679862E-03    0.1897366596E+01    0.4218750000E+00
       379    0.3690062090E+00    0.3331295618E+00    0.7018177331E-03    0.1341640786E+01    0.9357622969E-13
       380    0.7460992990E+00    0.7069404954E+00    0.1239690648E-02    0.1341640786E+01    0.8194012624E-39
       381    0.3808666290E+00    0.4004223257E+00    0.8976811208E-03    0.9797958971E+00    0.4791102960E-13
       382    0.3845428930E+00    0.4012617169E+00    0.5754134270E-03    0.2122891110E+01    0.1250000000E+00
       383    0.1020706991E+01    0.9314431016E+00    0.1169696222E-02    0.1341640786E+01    0.4629629630E+01
       384    0.3532339480E+00    0.2891132716E+00    0.5754134270E-03    0.1533303756E+01    0.1250000000E+00
       385    0.6868076810E+00    0.6043310939E+00    0.1196908161E-02    0.9585144756E+00    0.9357622969E-13
       386    0.5726880370E+00    0.5792890348E+00    0.1040121165E-02    0.1399708424E+01    0.3947747190E-13
       387    0.6355220390E+00    0.7340638722E+00    0.1236068489E-02    0.1497468045E+01    0.2335740809E-14
       388    0.5487922080E+00    0.3691145923E+00    0.7841966907E-03    0.1229837388E+01    0.3158197752E-12
       389    0.4500427580E+00    0.4647021154E+00    0.8324255923E-03    0.1512172830E+01    0.1417787634E+00
       390    0.6618081200E+00    0.6315305640E+00    0.1260017059E-02    0.8709296863E+00    0.4483333511E-26
       391    0.6459773990E+00    0.7384431995E+00    0.1226017241E-02    0.1557214832E+01    0.2863863282E-20
       392    0.5848341300E+00    0.4907876691E+00    0.8631201405E-03    0.1581138830E+01    0.3947747190E-13
       393    0.4338259150E+00    0.4734291032E+00    0.8142426098E-03    0.1668462800E+01    0.1470074186E-15
       394    0.6729147920E+00    0.5681250690E+00    0.8631201405E-03    0.1987717386E+01    0.3694152978E-26
       395    0.7116184840E+00    0.6438755016E+00    0.1040121165E-02    0.1739252713E+01    0.3694152978E-26
       396    0.2678447470E+00    0.3523755296E+00    0.7279837206E-03    0.1347219359E+01    0.1710256008E-25
       397    0.5160825430E+00    0.5209843573E+00    0.1040121165E-02    0.1093188789E+01    0.3947747190E-13
       398    0.4750518630E+00    0.5489625209E+00    0.6850589095E-03    0.1490711985E+01    0.3375000000E+01
       399    0.5746766560E+00    0.4857438038E+00    0.8447502772E-03    0.1621739287E+01    0.1522997974E-07
       400    0.6117405950E+00    0.4443356862E+00    0.6904961124E-03    0.1967639433E+01    0.1169702871E-13
       401    0.9649376330E+00    0.8626147228E+00    0.1169696222E-02    0.9797958971E+00    0.4629629630E+01
       402    0.3675234010E+00    0.3208526727E+00    0.6666666667E-03    0.1405528443E+01    0.5415291070E-13
       403    0.2942897280E+00    0.3849430044E+00    0.7438143890E-03    0.1460593487E+01    0.2021246561E-13
       404    0.4236953570E+00    0.3020808864E+00    0.5555555556E-03    0.1533303756E+01    0.5787037037E+00
       405    0.3649119810E+00    0.3958005437E+00    0.6273573526E-03    0.1632993162E+01    0.1000000000E+01
