     Index              y_true              y_pred        descriptor_1
      1671    0.6286126800E+00    0.7496854728E+00    0.1317367891E-02
      1672    0.4690304600E+00    0.4775128325E+00    0.8447502772E-03
      1673    0.5614815080E+00    0.5600228962E+00    0.9880259179E-03
      1674    0.7637059100E+00    0.5603754964E+00    0.9886381949E-03
      1675    0.4311656210E+00    0.3855492240E+00    0.6850589095E-03
      1676    0.7279597000E+00    0.6249251690E+00    0.1100726288E-02
      1677    0.3473078760E+00    0.4102689104E+00    0.7279837206E-03
      1678    0.5881613320E+00    0.5576716804E+00    0.9839431196E-03
      1679    0.4232938590E+00    0.3888244342E+00    0.6907461896E-03
      1680    0.5010210510E+00    0.6646438094E+00    0.1169696222E-02
      1681    0.4735461270E+00    0.4775128325E+00    0.8447502772E-03
      1682    0.3420144890E+00    0.5264731202E+00    0.9297679862E-03
      1683    0.5398330830E+00    0.6309056162E+00    0.1111111111E-02
      1684    0.5510773040E+00    0.5900236844E+00    0.1040121165E-02
      1685    0.4362020270E+00    0.5352523519E+00    0.9450127939E-03
      1686    0.6366800270E+00    0.5898875427E+00    0.1039884760E-02
      1687    0.4645982320E+00    0.5353923975E+00    0.9452559778E-03
      1688    0.4532257290E+00    0.3627871217E+00    0.6455333699E-03
      1689    0.3623197330E+00    0.4102689104E+00    0.7279837206E-03
      1690    0.3714073910E+00    0.4880917319E+00    0.8631201405E-03
      1691    0.7192176270E+00    0.5900236844E+00    0.1040121165E-02
      1692    0.2671969620E+00    0.3523198550E+00    0.6273573526E-03
      1693    0.8156248960E+00    0.7049524377E+00    0.1239690648E-02
      1694    0.3537504270E+00    0.3356749403E+00    0.5984540806E-03
      1695    0.4223811330E+00    0.4462253504E+00    0.7904207343E-03
      1696    0.7353849230E+00    0.7049524377E+00    0.1239690648E-02
      1697    0.6540086160E+00    0.5576716804E+00    0.9839431196E-03
      1698    0.5507020910E+00    0.4880917319E+00    0.8631201405E-03
      1699    0.3927715680E+00    0.6309056162E+00    0.1111111111E-02
      1700    0.5928369870E+00    0.5900236844E+00    0.1040121165E-02
      1701    0.4804620310E+00    0.5931763138E+00    0.1045595588E-02
      1702    0.2955458570E+00    0.4102689104E+00    0.7279837206E-03
      1703    0.3341747480E+00    0.3802172994E+00    0.6758002217E-03
      1704    0.4532441600E+00    0.3952003524E+00    0.7018177331E-03
      1705    0.8160558300E+00    0.7166580805E+00    0.1260017059E-02
      1706    0.4007670220E+00    0.4880917319E+00    0.8631201405E-03
      1707    0.6026834670E+00    0.6646438094E+00    0.1169696222E-02
      1708    0.3832857220E+00    0.4462253504E+00    0.7904207343E-03
      1709    0.6700962880E+00    0.5931763138E+00    0.1045595588E-02
      1710    0.7221270240E+00    0.6537772535E+00    0.1150826854E-02
      1711    0.7627837640E+00    0.4462253504E+00    0.7904207343E-03
      1712    0.4766280500E+00    0.4462253504E+00    0.7904207343E-03
      1713    0.4034568350E+00    0.4880917319E+00    0.8631201405E-03
      1714    0.7380861280E+00    0.7496854728E+00    0.1317367891E-02
      1715    0.8810126690E+00    0.6803147135E+00    0.1196908161E-02
      1716    0.6147103550E+00    0.4880917319E+00    0.8631201405E-03
      1717    0.4484682720E+00    0.4496702389E+00    0.7964026545E-03
      1718    0.4907798470E+00    0.5264731202E+00    0.9297679862E-03
      1719    0.5847762240E+00    0.6646438094E+00    0.1169696222E-02
      1720    0.5529537030E+00    0.6396720543E+00    0.1126333703E-02
      1721    0.5638482900E+00    0.7049524377E+00    0.1239690648E-02
      1722    0.6708561890E+00    0.7166580805E+00    0.1260017059E-02
      1723    0.5697224570E+00    0.7166580805E+00    0.1260017059E-02
      1724    0.3595674510E+00    0.4709380040E+00    0.8333333333E-03
      1725    0.7325217420E+00    0.5348026724E+00    0.9442319422E-03
      1726    0.9398209850E+00    0.6537772535E+00    0.1150826854E-02
      1727    0.6744405170E+00    0.6249251690E+00    0.1100726288E-02
      1728    0.6292992830E+00    0.6396720543E+00    0.1126333703E-02
      1729    0.5536443310E+00    0.6249251690E+00    0.1100726288E-02
      1730    0.5578919900E+00    0.6396720543E+00    0.1126333703E-02
      1731    0.4905405370E+00    0.4739072165E+00    0.8384892598E-03
      1732    0.4431467620E+00    0.5931763138E+00    0.1045595588E-02
      1733    0.9183925890E+00    0.5500134915E+00    0.9706449608E-03
      1734    0.4289449620E+00    0.4264089149E+00    0.7560102351E-03
      1735    0.9369126910E+00    0.5931763138E+00    0.1045595588E-02
      1736    0.5295099750E+00    0.5576716804E+00    0.9839431196E-03
      1737    0.4218751410E+00    0.4775128325E+00    0.8447502772E-03
      1738    0.4472546090E+00    0.5264731202E+00    0.9297679862E-03
      1739    0.5755337020E+00    0.7166580805E+00    0.1260017059E-02
      1740    0.5802371000E+00    0.5900236844E+00    0.1040121165E-02
      1741    0.5884123790E+00    0.5074317083E+00    0.8967032865E-03
      1742    0.5606260390E+00    0.3886804189E+00    0.6904961124E-03
      1743    0.6260597010E+00    0.4880917319E+00    0.8631201405E-03
      1744    0.4142077370E+00    0.4880917319E+00    0.8631201405E-03
      1745    0.5250418960E+00    0.6396720543E+00    0.1126333703E-02
      1746    0.3244926420E+00    0.3153536106E+00    0.5631668514E-03
      1747    0.4448545790E+00    0.3540265478E+00    0.6303209608E-03
      1748    0.5278065730E+00    0.5600228962E+00    0.9880259179E-03
      1749    0.4075606250E+00    0.5474218665E+00    0.9661447009E-03
      1750    0.5442639870E+00    0.6646438094E+00    0.1169696222E-02
      1751    0.6521417970E+00    0.4702259809E+00    0.8320969319E-03
      1752    0.5646340930E+00    0.5170539097E+00    0.9134118794E-03
      1753    0.6416631480E+00    0.5576716804E+00    0.9839431196E-03
      1754    0.7786183430E+00    0.4880917319E+00    0.8631201405E-03
      1755    0.4664692300E+00    0.4145251112E+00    0.7353744543E-03
      1756    0.4565392700E+00    0.4880917319E+00    0.8631201405E-03
      1757    0.4051258040E+00    0.4426410269E+00    0.7841966907E-03
      1758    0.4969507640E+00    0.4282686689E+00    0.7592396284E-03
      1759    0.4165761440E+00    0.4962416487E+00    0.8772721663E-03
      1760    0.8186793280E+00    0.7166580805E+00    0.1260017059E-02
      1761    0.8073129640E+00    0.7896865236E+00    0.1386828220E-02
      1762    0.7907693810E+00    0.7896865236E+00    0.1386828220E-02
      1763    0.3743618790E+00    0.3066464126E+00    0.5480471276E-03
      1764    0.3672834000E+00    0.3523198550E+00    0.6273573526E-03
      1765    0.4408389360E+00    0.4264089149E+00    0.7560102351E-03
      1766    0.5663372790E+00    0.4426410269E+00    0.7841966907E-03
      1767    0.4746830030E+00    0.3952003524E+00    0.7018177331E-03
      1768    0.4378524940E+00    0.4702259809E+00    0.8320969319E-03
      1769    0.4178621350E+00    0.4962416487E+00    0.8772721663E-03
      1770    0.3489635490E+00    0.4426410269E+00    0.7841966907E-03
      1771    0.8199139080E+00    0.7049524377E+00    0.1239690648E-02
      1772    0.7064094300E+00    0.6803147135E+00    0.1196908161E-02
      1773    0.4875578080E+00    0.4679818076E+00    0.8282000089E-03
      1774    0.9734385270E+00    0.6537772535E+00    0.1150826854E-02
      1775    0.3678243720E+00    0.4775128325E+00    0.8447502772E-03
      1776    0.5231954190E+00    0.5352523519E+00    0.9450127939E-03
      1777    0.4356596710E+00    0.5500134915E+00    0.9706449608E-03
      1778    0.5519117850E+00    0.6396720543E+00    0.1126333703E-02
      1779    0.4374650650E+00    0.5352523519E+00    0.9450127939E-03
      1780    0.6583151250E+00    0.4462253504E+00    0.7904207343E-03
      1781    0.6803853270E+00    0.4702259809E+00    0.8320969319E-03
      1782    0.3026527280E+00    0.4426410269E+00    0.7841966907E-03
      1783    0.6162022440E+00    0.7049524377E+00    0.1239690648E-02
      1784    0.3837790750E+00    0.4426410269E+00    0.7841966907E-03
      1785    0.8984819800E+00    0.6396720543E+00    0.1126333703E-02
      1786    0.4910343050E+00    0.5170539097E+00    0.9134118794E-03
      1787    0.5206331790E+00    0.4930082481E+00    0.8716574871E-03
      1788    0.7530797240E+00    0.3903608453E+00    0.6934141099E-03
      1789    0.5451118020E+00    0.6646438094E+00    0.1169696222E-02
      1790    0.3961543730E+00    0.4962416487E+00    0.8772721663E-03
      1791    0.4675069600E+00    0.6309056162E+00    0.1111111111E-02
      1792    0.5697648190E+00    0.4193855296E+00    0.7438143890E-03
      1793    0.3894904490E+00    0.4709380040E+00    0.8333333333E-03
      1794    0.5214098510E+00    0.4702259809E+00    0.8320969319E-03
      1795    0.5489004830E+00    0.5576716804E+00    0.9839431196E-03
      1796    0.7067093210E+00    0.5900236844E+00    0.1040121165E-02
      1797    0.5377350710E+00    0.4160125521E+00    0.7379573397E-03
      1798    0.5924726970E+00    0.5931763138E+00    0.1045595588E-02
      1799    0.4185625640E+00    0.5669185714E+00    0.1000000000E-02
      1800    0.4173788230E+00    0.4775128325E+00    0.8447502772E-03
      1801    0.5971229230E+00    0.3886804189E+00    0.6904961124E-03
      1802    0.4222146290E+00    0.3755434940E+00    0.6676843334E-03
      1803    0.6109571560E+00    0.5264731202E+00    0.9297679862E-03
      1804    0.7786603160E+00    0.6537772535E+00    0.1150826854E-02
      1805    0.7538371740E+00    0.7496854728E+00    0.1317367891E-02
      1806    0.5458927750E+00    0.5900236844E+00    0.1040121165E-02
      1807    0.6333186190E+00    0.7049524377E+00    0.1239690648E-02
      1808    0.4330774090E+00    0.3664364142E+00    0.6518702299E-03
      1809    0.7762807100E+00    0.4462253504E+00    0.7904207343E-03
      1810    0.2645413560E+00    0.4102689104E+00    0.7279837206E-03
      1811    0.5224625080E+00    0.5900236844E+00    0.1040121165E-02
      1812    0.6307096510E+00    0.7166580805E+00    0.1260017059E-02
      1813    0.4935180840E+00    0.7896865236E+00    0.1386828220E-02
      1814    0.2681941190E+00    0.3479938025E+00    0.6198453242E-03
      1815    0.2089274200E+00    0.2705243293E+00    0.4853224804E-03
      1816    0.4793500260E+00    0.4702259809E+00    0.8320969319E-03
      1817    0.5577127380E+00    0.4775128325E+00    0.8447502772E-03
      1818    0.5603810300E+00    0.5512152074E+00    0.9727316957E-03
      1819    0.3906880320E+00    0.5079948269E+00    0.8976811208E-03
      1820    0.4115590170E+00    0.4775128325E+00    0.8447502772E-03
      1821    0.6882544980E+00    0.3224062103E+00    0.5754134270E-03
      1822    0.4317573550E+00    0.5352523519E+00    0.9450127939E-03
      1823    0.3411463840E+00    0.4775128325E+00    0.8447502772E-03
      1824    0.6376226560E+00    0.7896865236E+00    0.1386828220E-02
      1825    0.4054522100E+00    0.3356749403E+00    0.5984540806E-03
      1826    0.7076651600E+00    0.7049524377E+00    0.1239690648E-02
      1827    0.4583197380E+00    0.3538466236E+00    0.6300085293E-03
      1828    0.8000499160E+00    0.7049524377E+00    0.1239690648E-02
      1829    0.7282866780E+00    0.6537772535E+00    0.1150826854E-02
      1830    0.3972432430E+00    0.3855492240E+00    0.6850589095E-03
      1831    0.6095216520E+00    0.5931763138E+00    0.1045595588E-02
      1832    0.5985862880E+00    0.4193855296E+00    0.7438143890E-03
      1833    0.3455644980E+00    0.4709380040E+00    0.8333333333E-03
      1834    0.5171199290E+00    0.5931763138E+00    0.1045595588E-02
      1835    0.5891734150E+00    0.6646438094E+00    0.1169696222E-02
      1836    0.6772596380E+00    0.5931763138E+00    0.1045595588E-02
      1837    0.5353268030E+00    0.5079948269E+00    0.8976811208E-03
      1838    0.5201218760E+00    0.6309056162E+00    0.1111111111E-02
      1839    0.5169924590E+00    0.4676080086E+00    0.8275509208E-03
      1840    0.3418201370E+00    0.4102689104E+00    0.7279837206E-03
      1841    0.2646833650E+00    0.3153536106E+00    0.5631668514E-03
      1842    0.3696348190E+00    0.4880917319E+00    0.8631201405E-03
      1843    0.3492435910E+00    0.4046028949E+00    0.7181448967E-03
      1844    0.5362470350E+00    0.4880917319E+00    0.8631201405E-03
      1845    0.5699110060E+00    0.3713691680E+00    0.6604357725E-03
      1846    0.7114768560E+00    0.5576716804E+00    0.9839431196E-03
      1847    0.6328591570E+00    0.6803147135E+00    0.1196908161E-02
      1848    0.4222802620E+00    0.4702259809E+00    0.8320969319E-03
      1849    0.4864439710E+00    0.4857582166E+00    0.8590680785E-03
      1850    0.6561948080E+00    0.6207321124E+00    0.1093445202E-02
      1851    0.4673169760E+00    0.4702878836E+00    0.8322044236E-03
      1852    0.5012869650E+00    0.5576716804E+00    0.9839431196E-03
      1853    0.7991345050E+00    0.7896865236E+00    0.1386828220E-02
      1854    0.6578445380E+00    0.7166580805E+00    0.1260017059E-02
      1855    0.5302664020E+00    0.5600228962E+00    0.9880259179E-03
      1856    0.5518074170E+00    0.5264731202E+00    0.9297679862E-03
      1857    0.7276361720E+00    0.7049524377E+00    0.1239690648E-02
      1858    0.7606750600E+00    0.7049524377E+00    0.1239690648E-02
      1859    0.5411623590E+00    0.3278394882E+00    0.5848481109E-03
      1860    0.4509418890E+00    0.6309056162E+00    0.1111111111E-02
      1861    0.4153690160E+00    0.4962416487E+00    0.8772721663E-03
      1862    0.8853937360E+00    0.7496854728E+00    0.1317367891E-02
      1863    0.7061523480E+00    0.7896865236E+00    0.1386828220E-02
      1864    0.2287497270E+00    0.3523198550E+00    0.6273573526E-03
      1865    0.8492589400E+00    0.7496854728E+00    0.1317367891E-02
      1866    0.5102398180E+00    0.4725681251E+00    0.8361639778E-03
      1867    0.4286201460E+00    0.4852993395E+00    0.8582712556E-03
      1868    0.4712951690E+00    0.4702259809E+00    0.8320969319E-03
      1869    0.5656109340E+00    0.6646438094E+00    0.1169696222E-02
      1870    0.5373677900E+00    0.5931763138E+00    0.1045595588E-02
      1871    0.8096495550E+00    0.3703603198E+00    0.6586839453E-03
      1872    0.5292947300E+00    0.6271500110E+00    0.1104589643E-02
      1873    0.4675960330E+00    0.4426410269E+00    0.7841966907E-03
      1874    0.7881298040E+00    0.7496854728E+00    0.1317367891E-02
      1875    0.4545666530E+00    0.4264089149E+00    0.7560102351E-03
      1876    0.7469706250E+00    0.6803147135E+00    0.1196908161E-02
      1877    0.8287226600E+00    0.7896865236E+00    0.1386828220E-02
      1878    0.4885119820E+00    0.6309056162E+00    0.1111111111E-02
      1879    0.7234187180E+00    0.7896865236E+00    0.1386828220E-02
      1880    0.3818814210E+00    0.4241871908E+00    0.7521522942E-03
      1881    0.8670274130E+00    0.7049524377E+00    0.1239690648E-02
      1882    0.5559967170E+00    0.6646438094E+00    0.1169696222E-02
      1883    0.3394156790E+00    0.4193855296E+00    0.7438143890E-03
      1884    0.5810877200E+00    0.4426410269E+00    0.7841966907E-03
      1885    0.7959917630E+00    0.6026553489E+00    0.1062055578E-02
      1886    0.7300657620E+00    0.3703603198E+00    0.6586839453E-03
      1887    0.8119031310E+00    0.7496854728E+00    0.1317367891E-02
      1888    0.6270352560E+00    0.6537772535E+00    0.1150826854E-02
      1889    0.3686051120E+00    0.3955350954E+00    0.7023990018E-03
      1890    0.5403725720E+00    0.5352523519E+00    0.9450127939E-03
      1891    0.2961955640E+00    0.3802172994E+00    0.6758002217E-03
      1892    0.3560110890E+00    0.4426410269E+00    0.7841966907E-03
      1893    0.5841149560E+00    0.6249251690E+00    0.1100726288E-02
      1894    0.3602403240E+00    0.4426410269E+00    0.7841966907E-03
      1895    0.5183789180E+00    0.4702259809E+00    0.8320969319E-03
      1896    0.7650724300E+00    0.7896865236E+00    0.1386828220E-02
      1897    0.5034453580E+00    0.4702259809E+00    0.8320969319E-03
      1898    0.8819535210E+00    0.7496854728E+00    0.1317367891E-02
      1899    0.6290104210E+00    0.5352523519E+00    0.9450127939E-03
      1900    0.4977195590E+00    0.7896865236E+00    0.1386828220E-02
      1901    0.9290701250E+00    0.7896865236E+00    0.1386828220E-02
      1902    0.5142115730E+00    0.5600228962E+00    0.9880259179E-03
      1903    0.6260574700E+00    0.5931763138E+00    0.1045595588E-02
      1904    0.3882614860E+00    0.4880917319E+00    0.8631201405E-03
      1905    0.4268225160E+00    0.4264089149E+00    0.7560102351E-03
      1906    0.6657532610E+00    0.5579717398E+00    0.9844641615E-03
      1907    0.7376185710E+00    0.4880917319E+00    0.8631201405E-03
      1908    0.3490891780E+00    0.4426410269E+00    0.7841966907E-03
      1909    0.4835394640E+00    0.4038382021E+00    0.7168170362E-03
      1910    0.4810563270E+00    0.5931763138E+00    0.1045595588E-02
      1911    0.5646200970E+00    0.6309056162E+00    0.1111111111E-02
      1912    0.4689285700E+00    0.5352523519E+00    0.9450127939E-03
      1913    0.3419724260E+00    0.3802172994E+00    0.6758002217E-03
      1914    0.6448981840E+00    0.6537772535E+00    0.1150826854E-02
      1915    0.2505045670E+00    0.2705243293E+00    0.4853224804E-03
      1916    0.6779254460E+00    0.6120663641E+00    0.1078397454E-02
      1917    0.7460687480E+00    0.6163639993E+00    0.1085860137E-02
      1918    0.4783160930E+00    0.4060216586E+00    0.7206085268E-03
      1919    0.6045092070E+00    0.7896865236E+00    0.1386828220E-02
      1920    0.4306077830E+00    0.4709380040E+00    0.8333333333E-03
      1921    0.6443062730E+00    0.4775128325E+00    0.8447502772E-03
      1922    0.3372724140E+00    0.3523198550E+00    0.6273573526E-03
      1923    0.3993733850E+00    0.4462253504E+00    0.7904207343E-03
      1924    0.6524459560E+00    0.4193855296E+00    0.7438143890E-03
      1925    0.7803696070E+00    0.5500134915E+00    0.9706449608E-03
      1926    0.4402955670E+00    0.4962416487E+00    0.8772721663E-03
      1927    0.4382674350E+00    0.4264089149E+00    0.7560102351E-03
      1928    0.7058067580E+00    0.7049524377E+00    0.1239690648E-02
      1929    0.3496058720E+00    0.4462253504E+00    0.7904207343E-03
      1930    0.5093307160E+00    0.5900236844E+00    0.1040121165E-02
      1931    0.7149005780E+00    0.5600228962E+00    0.9880259179E-03
      1932    0.6580228920E+00    0.4193855296E+00    0.7438143890E-03
      1933    0.2355918040E+00    0.3264221617E+00    0.5823869765E-03
      1934    0.6069979470E+00    0.7496854728E+00    0.1317367891E-02
      1935    0.4963067120E+00    0.5079948269E+00    0.8976811208E-03
      1936    0.4930244320E+00    0.6309056162E+00    0.1111111111E-02
      1937    0.5845376730E+00    0.5264731202E+00    0.9297679862E-03
      1938    0.4148637790E+00    0.3538466236E+00    0.6300085293E-03
      1939    0.5779432650E+00    0.7166580805E+00    0.1260017059E-02
      1940    0.4213408980E+00    0.4426410269E+00    0.7841966907E-03
      1941    0.4822672730E+00    0.5931763138E+00    0.1045595588E-02
      1942    0.2417649130E+00    0.4102689104E+00    0.7279837206E-03
      1943    0.4655078750E+00    0.5352523519E+00    0.9450127939E-03
      1944    0.5583768270E+00    0.5264731202E+00    0.9297679862E-03
      1945    0.7734993090E+00    0.7496854728E+00    0.1317367891E-02
      1946    0.4463144480E+00    0.4264089149E+00    0.7560102351E-03
      1947    0.5566927210E+00    0.5900236844E+00    0.1040121165E-02
      1948    0.7909353430E+00    0.7166580805E+00    0.1260017059E-02
      1949    0.5936304090E+00    0.5600228962E+00    0.9880259179E-03
      1950    0.8836203410E+00    0.7496854728E+00    0.1317367891E-02
      1951    0.8945596740E+00    0.7896865236E+00    0.1386828220E-02
      1952    0.5057081630E+00    0.5931763138E+00    0.1045595588E-02
      1953    0.2906906490E+00    0.3264221617E+00    0.5823869765E-03
      1954    0.4366036320E+00    0.3066464126E+00    0.5480471276E-03
      1955    0.7868770460E+00    0.6537772535E+00    0.1150826854E-02
      1956    0.4946578090E+00    0.4663394438E+00    0.8253481055E-03
      1957    0.7754293870E+00    0.3713691680E+00    0.6604357725E-03
      1958    0.8007396580E+00    0.7896865236E+00    0.1386828220E-02
      1959    0.6694931960E+00    0.5576716804E+00    0.9839431196E-03
      1960    0.3979163980E+00    0.4962416487E+00    0.8772721663E-03
      1961    0.5583634370E+00    0.7166580805E+00    0.1260017059E-02
      1962    0.4419532770E+00    0.4264089149E+00    0.7560102351E-03
      1963    0.4222182440E+00    0.6309056162E+00    0.1111111111E-02
      1964    0.6541372400E+00    0.6603326086E+00    0.1162209983E-02
      1965    0.4013094980E+00    0.4426410269E+00    0.7841966907E-03
      1966    0.6598995720E+00    0.6537772535E+00    0.1150826854E-02
      1967    0.3532582210E+00    0.5500134915E+00    0.9706449608E-03
      1968    0.6659272800E+00    0.7166580805E+00    0.1260017059E-02
      1969    0.5917023340E+00    0.5931763138E+00    0.1045595588E-02
      1970    0.4485424430E+00    0.5079948269E+00    0.8976811208E-03
      1971    0.9347950930E+00    0.6646438094E+00    0.1169696222E-02
      1972    0.4194729350E+00    0.4245942641E+00    0.7528591618E-03
      1973    0.5116636230E+00    0.5931763138E+00    0.1045595588E-02
      1974    0.4184686690E+00    0.4962416487E+00    0.8772721663E-03
      1975    0.6445725720E+00    0.7496854728E+00    0.1317367891E-02
      1976    0.3671948060E+00    0.3952003524E+00    0.7018177331E-03
      1977    0.5826051990E+00    0.5500134915E+00    0.9706449608E-03
      1978    0.7824689460E+00    0.6537772535E+00    0.1150826854E-02
      1979    0.4567654880E+00    0.5266517186E+00    0.9300781157E-03
      1980    0.3293179410E+00    0.4426410269E+00    0.7841966907E-03
      1981    0.3934025710E+00    0.4046028949E+00    0.7181448967E-03
      1982    0.4135724000E+00    0.3736850489E+00    0.6644572130E-03
      1983    0.3997796740E+00    0.3802172994E+00    0.6758002217E-03
      1984    0.4273071810E+00    0.3952003524E+00    0.7018177331E-03
      1985    0.6285997460E+00    0.5079948269E+00    0.8976811208E-03
      1986    0.2394160660E+00    0.3264221617E+00    0.5823869765E-03
      1987    0.5770804250E+00    0.7166580805E+00    0.1260017059E-02
      1988    0.3937493380E+00    0.3802172994E+00    0.6758002217E-03
      1989    0.8244113770E+00    0.7049524377E+00    0.1239690648E-02
      1990    0.7408275160E+00    0.7896865236E+00    0.1386828220E-02
      1991    0.6797788310E+00    0.4873044783E+00    0.8617531040E-03
      1992    0.4662830900E+00    0.5079948269E+00    0.8976811208E-03
      1993    0.3898252780E+00    0.4007118784E+00    0.7113882919E-03
      1994    0.5346273290E+00    0.5718225762E+00    0.1008515621E-02
      1995    0.4607583820E+00    0.3991184622E+00    0.7086213843E-03
      1996    0.5732103290E+00    0.5600228962E+00    0.9880259179E-03
      1997    0.6626313410E+00    0.6249251690E+00    0.1100726288E-02
      1998    0.4274678420E+00    0.5931763138E+00    0.1045595588E-02
      1999    0.7863473190E+00    0.7896865236E+00    0.1386828220E-02
      2000    0.3072763430E+00    0.2705243293E+00    0.4853224804E-03
      2001    0.5233768280E+00    0.4784076563E+00    0.8463041053E-03
      2002    0.7021057580E+00    0.7166580805E+00    0.1260017059E-02
      2003    0.3407856420E+00    0.3224062103E+00    0.5754134270E-03
      2004    0.5069201130E+00    0.4524785617E+00    0.8012792020E-03
      2005    0.6829257590E+00    0.4739368307E+00    0.8385406838E-03
      2006    0.4639242740E+00    0.5264731202E+00    0.9297679862E-03
      2007    0.8724059090E+00    0.7049524377E+00    0.1239690648E-02
      2008    0.4571644340E+00    0.5600228962E+00    0.9880259179E-03
      2009    0.8794576800E+00    0.6537772535E+00    0.1150826854E-02
      2010    0.5475087210E+00    0.5931763138E+00    0.1045595588E-02
      2011    0.3855803360E+00    0.5931763138E+00    0.1045595588E-02
      2012    0.9025436170E+00    0.7896865236E+00    0.1386828220E-02
      2013    0.3551575990E+00    0.4962416487E+00    0.8772721663E-03
      2014    0.4149993680E+00    0.3762612998E+00    0.6689307764E-03
      2015    0.6071590530E+00    0.4462253504E+00    0.7904207343E-03
      2016    0.2239398030E+00    0.3523198550E+00    0.6273573526E-03
      2017    0.4248158350E+00    0.6309056162E+00    0.1111111111E-02
      2018    0.3827906520E+00    0.4709380040E+00    0.8333333333E-03
      2019    0.7956863950E+00    0.7496854728E+00    0.1317367891E-02
      2020    0.5783198960E+00    0.6396720543E+00    0.1126333703E-02
      2021    0.7566838700E+00    0.6416948091E+00    0.1129846141E-02
      2022    0.8484072860E+00    0.7896865236E+00    0.1386828220E-02
      2023    0.3956497460E+00    0.3535470572E+00    0.6294883433E-03
      2024    0.5723677960E+00    0.5900236844E+00    0.1040121165E-02
      2025    0.7335436640E+00    0.5900236844E+00    0.1040121165E-02
      2026    0.7329792470E+00    0.6537772535E+00    0.1150826854E-02
      2027    0.5723102310E+00    0.5367725195E+00    0.9476525081E-03
      2028    0.4708160200E+00    0.5264731202E+00    0.9297679862E-03
      2029    0.4956500330E+00    0.4592453501E+00    0.8130294770E-03
      2030    0.2408051780E+00    0.3523198550E+00    0.6273573526E-03
      2031    0.6148289130E+00    0.6127096218E+00    0.1079514447E-02
      2032    0.4299969010E+00    0.3703603198E+00    0.6586839453E-03
      2033    0.5640173560E+00    0.5600228962E+00    0.9880259179E-03
      2034    0.8708380530E+00    0.7049524377E+00    0.1239690648E-02
      2035    0.6176593110E+00    0.6097110602E+00    0.1074307557E-02
      2036    0.6488341640E+00    0.4193855296E+00    0.7438143890E-03
      2037    0.6439208210E+00    0.7896865236E+00    0.1386828220E-02
      2038    0.6650778860E+00    0.6249251690E+00    0.1100726288E-02
      2039    0.5764720550E+00    0.5576716804E+00    0.9839431196E-03
      2040    0.5095842710E+00    0.4880917319E+00    0.8631201405E-03
      2041    0.6568836560E+00    0.7069496993E+00    0.1243158818E-02
      2042    0.8237488370E+00    0.7896865236E+00    0.1386828220E-02
      2043    0.4840416330E+00    0.5931763138E+00    0.1045595588E-02
      2044    0.4688326220E+00    0.4426410269E+00    0.7841966907E-03
      2045    0.2626781880E+00    0.3523198550E+00    0.6273573526E-03
      2046    0.3686906820E+00    0.3479938025E+00    0.6198453242E-03
      2047    0.5229016540E+00    0.4426410269E+00    0.7841966907E-03
      2048    0.6449042670E+00    0.7166580805E+00    0.1260017059E-02
      2049    0.7912962630E+00    0.7896865236E+00    0.1386828220E-02
      2050    0.3705155920E+00    0.4709380040E+00    0.8333333333E-03
      2051    0.3428564720E+00    0.4193855296E+00    0.7438143890E-03
      2052    0.5620350920E+00    0.7049524377E+00    0.1239690648E-02
      2053    0.5861355600E+00    0.5600228962E+00    0.9880259179E-03
      2054    0.8844476910E+00    0.7166580805E+00    0.1260017059E-02
      2055    0.7572650620E+00    0.7496854728E+00    0.1317367891E-02
      2056    0.4457157790E+00    0.5079948269E+00    0.8976811208E-03
      2057    0.3924398050E+00    0.5500134915E+00    0.9706449608E-03
      2058    0.4992277470E+00    0.5417645996E+00    0.9563210685E-03
      2059    0.3873076730E+00    0.4462253504E+00    0.7904207343E-03
      2060    0.3407967010E+00    0.3886804189E+00    0.6904961124E-03
      2061    0.3240960370E+00    0.5500134915E+00    0.9706449608E-03
      2062    0.5499713840E+00    0.4160125521E+00    0.7379573397E-03
      2063    0.5741812430E+00    0.4797861256E+00    0.8486977657E-03
      2064    0.6422631550E+00    0.7166580805E+00    0.1260017059E-02
      2065    0.5924077180E+00    0.7496854728E+00    0.1317367891E-02
      2066    0.4324443340E+00    0.3479278866E+00    0.6197308637E-03
      2067    0.8269010390E+00    0.7896865236E+00    0.1386828220E-02
      2068    0.3981392470E+00    0.4426410269E+00    0.7841966907E-03
      2069    0.8481247880E+00    0.6803147135E+00    0.1196908161E-02
      2070    0.5628168200E+00    0.6537772535E+00    0.1150826854E-02
      2071    0.4598352820E+00    0.5264731202E+00    0.9297679862E-03
      2072    0.2424612600E+00    0.4102689104E+00    0.7279837206E-03
      2073    0.6933288630E+00    0.6249251690E+00    0.1100726288E-02
      2074    0.3949226120E+00    0.4264089149E+00    0.7560102351E-03
      2075    0.8501977400E+00    0.6309056162E+00    0.1111111111E-02
      2076    0.3717020320E+00    0.3588441065E+00    0.6386864715E-03
      2077    0.4168760740E+00    0.4202801659E+00    0.7453678916E-03
      2078    0.9719859380E+00    0.6537772535E+00    0.1150826854E-02
      2079    0.7581882160E+00    0.4664526683E+00    0.8255447157E-03
      2080    0.5538113150E+00    0.5900236844E+00    0.1040121165E-02
      2081    0.8103430720E+00    0.6803147135E+00    0.1196908161E-02
